,nb_inputs,cross_corr,legacy_cross_corr,cp_dot_computation_no_reshape,np_dot_computation_no_reshape,inputs_side_len,nb_kernels,kernels_side_len,depth,speed_up
1029,101,0.008591885999976512,0.076199570999961,0.03574624599968956,0.013585500000317552,32,15,7,3,8.868782826048822
676,1,0.05414473500013628,0.4803341649999311,0.28560034400015866,0.11507403900031932,1000,10,6,1,8.871299582475048
1007,101,0.008395655000185798,0.074484024999947,0.02978347499993106,0.01137377600025502,32,13,6,3,8.871734843594531
685,1,0.12147350699979143,1.0780329879999044,0.3925057999999808,0.14889452200031883,1000,11,5,3,8.874634598322377
1049,101,0.009040477999860741,0.08023376800019832,0.036858392000340245,0.015799601999788138,32,17,7,3,8.874947541649263
1908,401,0.02837717599959433,0.2522689099996569,0.11762749900026392,0.03712336900025548,32,13,4,3,8.889852535124117
408,1,0.01742390700019314,0.1550036779999573,0.06164146199989773,0.02409719999968729,500,13,7,1,8.896034511561563
999,101,0.00841395299994474,0.07493075200000021,0.03431876500008002,0.01348158099972352,32,12,7,3,8.905534889545061
965,101,0.006390291000116122,0.057019934999971156,0.023277774000234785,0.009124218999659206,32,9,5,3,8.92290116348927
525,1,0.030545510000138165,0.2728391800001191,0.09831440399966596,0.03972041499991974,500,25,5,3,8.932218843256667
1750,301,0.03172449099974983,0.28415433800000756,0.16018671300025744,0.073672911000358,32,27,5,3,8.95693923039611
366,1,0.012289415999930497,0.11013332400034415,0.043469059000017296,0.014306143000339944,500,9,6,1,8.961640162638078
1650,301,0.02778529300030641,0.2503661370001282,0.08215738500030056,0.02931489800039344,32,17,5,3,9.010743093382793
1948,401,0.029568449000180408,0.2668888690004678,0.1421096439999019,0.044727555999998,32,17,4,3,9.026136913669006
1300,201,0.012190447000193672,0.11016480799980854,0.048143422000066494,0.017641806000028737,32,12,5,3,9.036978545418256
351,1,0.010505148999982339,0.09519896400024663,0.03700915100034763,0.009216892000040389,500,8,3,3,9.062124106988552
1958,401,0.03140675399936299,0.28522573600002943,0.14888820800024405,0.05375003100016329,32,18,4,3,9.081668739335957
304,1,0.00655527799972333,0.05954087800000707,0.028169481000077212,0.010307606999958807,500,3,5,1,9.082891374327684
967,101,0.006882692000090174,0.06262712500029011,0.02749297399986972,0.011327956000059203,32,9,6,3,9.099219462307714
455,1,0.02868200099965179,0.2610136190000958,0.1290944219999801,0.05428304799988837,500,18,5,3,9.10025834680309
769,1,0.20633190399985324,1.8908910280001692,0.6986122849998537,0.2872959709998213,1000,19,7,3,9.164317254599242
1402,201,0.022245423000185838,0.2039495750000242,0.07104051899978003,0.02625484800000777,32,22,6,3,9.16815899604698
1710,301,0.027919284999825322,0.2563028109998413,0.09053957500009346,0.03853858599995874,32,23,5,3,9.180135200505488
1511,301,0.006695357999888074,0.06148499199980506,0.029157063999718957,0.011207900000044901,32,3,6,1,9.183226946316076
1490,201,0.030535788999713986,0.2805834859996139,0.128348891999849,0.06267487800005256,32,31,5,3,9.188676474095429
1268,201,0.00939794299983987,0.08658570600027815,0.03456237199998213,0.015011889000106748,32,9,4,3,9.213261455379488
503,1,0.03410770899972704,0.3149625340001876,0.1366604299996652,0.05536124499985817,500,23,4,3,9.234350334193019
1502,201,0.0249425679999149,0.23046383300015805,0.0820521259997804,0.04769704099999217,32,32,6,3,9.23977968110358
1482,201,0.030469361000086792,0.28166373399972144,0.1267129829998339,0.06427607000023272,32,30,6,3,9.244162816506691
1886,401,0.020163404999948398,0.18645523200029857,0.0646043839997219,0.019024197999897297,32,11,3,3,9.247209585919428
717,1,0.1511266180000348,1.4003884560002007,0.516384164000101,0.19385922600031336,1000,14,6,3,9.266325644896508
989,101,0.007986866000010195,0.07401565800000753,0.033697215000302094,0.014791335999689181,32,11,7,3,9.26717162901106
1846,401,0.014623129000028712,0.13557893999950466,0.05365846499989857,0.013469296000039321,32,7,3,3,9.271540995038643
2042,401,0.045092583000041486,0.4184392970000772,0.21334370099975786,0.08899845900032233,32,26,6,3,9.279559279176627
1059,101,0.009200238999710564,0.08571559599977263,0.0371337599999606,0.015721140000096057,32,18,7,3,9.316670578065333
1189,101,0.013825152000208618,0.12887372899967886,0.050535722999939026,0.032716993000121875,32,31,7,3,9.321686227951359
324,1,0.010482353000043076,0.09787534899987804,0.033748475999800576,0.017517134999707196,500,5,5,1,9.337154453725784
1412,201,0.023285484000098222,0.21759290099998907,0.07137233200000992,0.026480966999770317,32,23,6,3,9.34457282481529
438,1,0.01970337600005223,0.18428339199999755,0.06739903200013941,0.028355780999845592,500,16,7,1,9.35288409455867
1472,201,0.027042559999699733,0.25299849900011395,0.1290605669996694,0.0645915810000588,32,29,6,3,9.355567631279106
1990,401,0.036600995999833685,0.3427502700005789,0.11938304299928859,0.04147398900022381,32,21,5,3,9.364506638074449
1700,301,0.026876370000081806,0.25173277700014296,0.08893758900012472,0.030168623000008665,32,22,5,3,9.366323539948912
759,1,0.1951762339999732,1.8293916869997702,0.6765859970000747,0.27602285600005416,1000,18,7,3,9.373024827397897
955,101,0.005960040999980265,0.05592718900015825,0.022631652999734797,0.008406570999795804,32,8,5,3,9.38369199143822
933,101,0.004691128000104072,0.044053210000129184,0.01618564399996103,0.005111875999773474,32,6,4,3,9.390749943116425
1898,401,0.02621073400041496,0.24654415499935567,0.07908474899977591,0.029432442000143055,32,12,4,3,9.406228570151926
2020,401,0.04011974900004134,0.37754744100038806,0.20089476199973433,0.06497080200006167,32,24,5,3,9.410513535366311
1213,201,0.0050425140002516855,0.04751738599998134,0.025062575999982073,0.009383170000091923,32,3,7,1,9.423352319420356
1980,401,0.036038195000401174,0.3396774400007416,0.11716677399999753,0.03956461800044053,32,20,5,3,9.425484267371337
433,1,0.019594754000081593,0.1847336229998291,0.06331421400000181,0.028540020000036748,500,16,4,3,9.427708201851365
1492,201,0.024958647999937966,0.2353224229996158,0.07978925099996559,0.05212230000006457,32,31,6,3,9.428492400718207
2062,401,0.04578174600010243,0.4325712139998359,0.2227956680007992,0.09187705599924811,32,28,6,3,9.448552136890282
1578,301,0.014129461999800697,0.13368952999962858,0.051867408999896725,0.018657856999652722,32,10,4,3,9.461756576542994
673,1,0.10196671899984722,0.9666150719999678,0.3001816289997805,0.13277698899992174,1000,10,4,3,9.47971143409465
1861,401,0.01343368499965436,0.12762860600014392,0.049731045000044105,0.01553429799969308,32,8,6,1,9.500640070347616
1392,201,0.022318230000109907,0.21215103599979557,0.06872728400003325,0.031819527999687125,32,21,6,3,9.50572854562171
666,1,0.047305944000072486,0.4509987970000111,0.2557982989997072,0.09024496600022758,1000,9,6,1,9.533660230928275
1730,301,0.030502016999889747,0.2910806239997328,0.10165298699985215,0.05547902700027407,32,25,5,3,9.542995927147537
577,1,0.03705050799999299,0.3565675650002049,0.12617680799985465,0.05848151500003951,500,30,6,3,9.623823916267826
652,1,0.04042919299990899,0.38945524799964915,0.18625973300004262,0.05093172399983814,1000,8,4,1,9.633020575021764
2010,401,0.039528847999463324,0.3813247819998651,0.19561761499971908,0.06698128399966663,32,23,5,3,9.646746649561916
2052,401,0.04425207500025863,0.4273279570006707,0.2228961340006208,0.1003079690008235,32,27,6,3,9.656676144523692
378,1,0.01409895000006145,0.13624995600002876,0.0553248410001288,0.019420109999828128,500,10,7,1,9.66383709421162
1573,301,0.011333065000144416,0.10958945499987749,0.04455788199993549,0.015884490000189544,32,9,7,1,9.669886742772675
979,101,0.007679608000216831,0.0743053940000209,0.03324799099982556,0.01386008600002242,32,10,7,3,9.675675372743363
1740,301,0.031426292000105605,0.3059943939997538,0.1636465709998447,0.07793645799984006,32,26,5,3,9.736891453777798
567,1,0.037187927999639214,0.36366498300003514,0.12704169599965098,0.05946262099996602,500,29,6,3,9.779113883504435
1286,201,0.011478801000066596,0.11232844100004513,0.032986015000005864,0.010295468000094843,32,11,3,3,9.785729450261698
1505,301,0.006042745999820909,0.05915299499974935,0.02036931900011041,0.002804641999773594,32,3,3,1,9.789091747609861
1817,401,0.008865270000114833,0.08690186900003027,0.027450795999811817,0.009386663999976008,32,4,4,1,9.802506748119868
1568,301,0.013132344000041485,0.1287950300002194,0.04967889399995329,0.018290286000137712,32,9,4,3,9.80746696856346
1938,401,0.02795582300041133,0.27446172000054503,0.13503689400022267,0.040728071000557975,32,16,4,3,9.817694152538694
2022,401,0.042043112000101246,0.4129160870006672,0.20475588899989816,0.07237137900028756,32,24,6,3,9.821254121238047
707,1,0.14309849600022062,1.4085314379999545,0.49839466000003085,0.19877418699979899,1000,13,6,3,9.843090440292139
678,1,0.05592278099993564,0.551464229999965,0.3135879559999921,0.10932095199996184,1000,10,7,1,9.861173213124
1640,301,0.02533678999998301,0.24986209400003645,0.08087588099988352,0.026562216999991506,32,16,5,3,9.861631801037305
1690,301,0.026032555000256252,0.2569350859998849,0.0873433169999771,0.03778229099998498,32,21,5,3,9.869760613099857
663,1,0.08703936099982457,0.8592763530000411,0.2747770890000538,0.11017700699994748,1000,9,4,3,9.872273223625493
1280,201,0.011169012999744155,0.1105603500000143,0.04591763600001286,0.017447572000037326,32,10,5,3,9.898846926093368
1809,401,0.007377610999810713,0.07368617900010577,0.03507195399970442,0.01073198800031605,32,3,5,1,9.987810281945785
947,101,0.00615982699991946,0.06152448300008473,0.026380468000297697,0.010243261000141501,32,7,6,3,9.988021254637372
1772,301,0.03380941700015683,0.337807991000318,0.11200871600021856,0.06039345699991827,32,29,6,3,9.991535523926693
1258,201,0.00851135199991404,0.08507596400022521,0.03260413399993922,0.01107187600018733,32,8,4,3,9.995587540156302
1628,301,0.01921962300002633,0.1922731859999658,0.06391575300040131,0.022505507999994734,32,15,4,3,10.004004032737914
957,101,0.00653434500009098,0.06542310599979828,0.026952562000133184,0.010214999999789143,32,8,6,3,10.012190357088182
1836,401,0.013449495999793726,0.13471456000024773,0.04992914800004655,0.013055122999958257,32,6,3,3,10.016327749553875
739,1,0.1789962650000234,1.7977750889999697,0.6475554110002122,0.25879500700011704,1000,16,7,3,10.043645821323336
555,1,0.033517835999646195,0.33822401699990223,0.1800403060001372,0.08027124699992783,500,28,5,3,10.090866755344004
2032,401,0.04395570599990606,0.4439138859997911,0.21113436599989654,0.08802433500022744,32,25,6,3,10.09911855358983
945,101,0.0057391559998904995,0.057973259999926086,0.022087067000029492,0.008155497999723593,32,7,5,3,10.101356366865126
368,1,0.013043468999967445,0.1317636440003298,0.05381389499962097,0.019752226999571576,500,9,7,1,10.101886545723278
749,1,0.18537034200016933,1.8743347579998044,0.6629066750001584,0.28255408199993326,1000,17,7,3,10.111297944296247
1462,201,0.029390227000021696,0.29778618699992876,0.08134578799990777,0.0497474969997711,32,28,6,3,10.132149949019071
1851,401,0.012396230999911495,0.12589185900014854,0.04743269099981262,0.014863430999866978,32,7,6,1,10.155656102330408
595,1,0.04123924800023815,0.4195518650003578,0.1964529539995965,0.09422259499979191,500,32,5,3,10.17360609965378
1680,301,0.025638209000135248,0.26101956299999074,0.08550369300019156,0.02946634099998846,32,20,5,3,10.180881316577683
1563,301,0.010489245000371739,0.10699447099977988,0.043280915999730496,0.014756972000213864,32,8,7,1,10.200397740350997
1970,401,0.03373628500048653,0.3443258280003647,0.1140944529997796,0.03986609399998997,32,19,5,3,10.206394331663933
1888,401,0.024786287000097218,0.2535809370001516,0.07649676300025021,0.02493630299977667,32,11,4,3,10.23069477889758
634,1,0.032555074999891076,0.33314540300034423,0.13487987899998188,0.03436131700027545,1000,6,5,1,10.233286300260678
2094,401,0.04942970800038893,0.5066564829994604,0.24803681800040067,0.12170090600011463,32,31,7,3,10.25003997586783
475,1,0.02573832799998854,0.2639278930000728,0.0888754819998212,0.03095819100008157,500,20,5,3,10.254274986323521
1752,301,0.03151189499976681,0.3246210150000479,0.10985936499992022,0.0550618970000869,32,27,6,3,10.301538990354281
2000,401,0.03767407800023648,0.38818836200061924,0.19577108500016038,0.07274443699952826,32,22,5,3,10.30385831866098
674,1,0.049397365000004356,0.5099763499997607,0.2563449140002376,0.07285854600013408,1000,10,5,1,10.323958575517453
1372,201,0.020148597000115842,0.20851740500029337,0.06728529799966054,0.026734701999885147,32,19,6,3,10.348978889155136
363,1,0.01285853399986081,0.13314942199986035,0.04933711300009236,0.02287712899988037,500,9,4,3,10.354945750526587
485,1,0.026827337000213447,0.27828731100044024,0.09118939199970555,0.035811740000099235,500,21,5,3,10.37327376169413
2084,401,0.04791048700008105,0.49774929199975304,0.24681259999942995,0.11846226100078638,32,30,7,3,10.389151168488665
1551,301,0.009871108999959688,0.10271714900000006,0.03634723999994094,0.014027357999566448,32,7,6,1,10.405836770764008
1526,301,0.009484147999955894,0.09880021599974498,0.03412499999967622,0.009666848000051687,32,5,3,3,10.417405548732944
642,1,0.0360653990001083,0.37597088599977724,0.17438182499972754,0.04664511400005722,1000,7,4,1,10.424697810736774
1722,301,0.0301684959999875,0.3151089729999512,0.10541654100006781,0.05222835299991857,32,24,6,3,10.444967922831877
435,1,0.027027004000046873,0.2826381620002394,0.08662631000015608,0.04060185099979208,500,16,5,3,10.457620903883731
901,101,0.003146709000247938,0.03295903600019301,0.011459995999757666,0.0026665860000321118,32,3,3,3,10.474129001949679
959,101,0.007001062000199454,0.07341349699981947,0.03221627599987187,0.012378057000205445,32,8,7,3,10.486051544426829
425,1,0.025716231999922456,0.27010085699976116,0.08441444499976569,0.02877761499985354,500,15,5,3,10.503127246657893
969,101,0.007457122999767307,0.07833848900008888,0.03285011299976759,0.01344855200022721,32,9,7,3,10.505189334081436
1362,201,0.019264357999873027,0.20265051200021844,0.0659567969996715,0.02587823500016384,32,18,6,3,10.519453178847389
1536,301,0.00954820099968856,0.10044757900004697,0.03595733400015888,0.009801499999866792,32,6,3,3,10.52005283543186
1805,401,0.007593570000153704,0.0800290130000576,0.027316142000017862,0.006470437999723799,32,3,3,1,10.539049880153565
388,1,0.015358556000137469,0.1619471170001816,0.05746264200024598,0.02362523300007524,500,11,7,1,10.544423381907263
1270,201,0.010912219999681838,0.11530761700032599,0.045548216000042885,0.01962149299970406,32,9,5,3,10.56683397179382
1804,301,0.038626063000265276,0.4088066340000296,0.13034425900013957,0.06110208799964312,32,32,7,3,10.583699249836101
1792,301,0.03730182600020271,0.3951362079997125,0.1206492179999259,0.06620904399960637,32,31,6,3,10.592945449843802
1960,401,0.0323996579991217,0.3443700819998412,0.1146270099998219,0.04202874399925349,32,18,5,3,10.628818427934533
1226,201,0.006160407999686868,0.06549424700006057,0.023217361000206438,0.006255868999687664,32,5,3,3,10.631478792214676
587,1,0.039460099000280024,0.4202388199996676,0.12855345200023294,0.0674192269998457,500,31,6,3,10.649715298400174
937,101,0.005770289999873057,0.06150508600012472,0.026555002000350214,0.010411697000108688,32,6,6,3,10.658924595033836
1620,301,0.0234842770000796,0.25064786199982336,0.07748655299974416,0.026289707999694656,32,14,5,3,10.673007391241969
1248,201,0.008148448999691027,0.08703411799979222,0.03155147200004649,0.011702309999691352,32,7,4,3,10.681065562672403
729,1,0.17051567999988038,1.8242405639998651,0.6326493999999911,0.2502625719998832,1000,15,7,3,10.698374272683573
1541,301,0.009533125999951153,0.10202177400014989,0.0345420059998105,0.013959381999939069,32,6,6,1,10.7018174312049
1660,301,0.023420957999860548,0.25109419499995056,0.08177240299983168,0.0295102790000783,32,18,5,3,10.720919058966146
465,1,0.02932074599993939,0.315177002999917,0.1375790799997958,0.053050757000164595,500,19,5,3,10.749283220848765
1352,201,0.01919776799968531,0.20642275099999097,0.06411839600013991,0.026019026000085432,32,17,6,3,10.752434918651723
373,1,0.013816848999795184,0.14865917199995238,0.05135745300003691,0.021180169000217575,500,10,4,3,10.75926732659205
935,101,0.005269973999929789,0.056716297999628296,0.021889533000376105,0.007943030999740586,32,6,5,3,10.762158978466292
1784,301,0.03580838700008826,0.3854096830000344,0.1263628259998768,0.07598227700009375,32,30,7,3,10.763112088770837
1950,401,0.03148948000034579,0.33908942800007935,0.10887598800036358,0.03988171100081672,32,17,5,3,10.768340029633888
1558,301,0.011942407000333333,0.12861130700002832,0.048932016999970074,0.021267543000249134,32,8,4,3,10.769295251488126
1670,301,0.02436093999995137,0.2626615109998056,0.0862290899999607,0.03589350599986574,32,19,5,3,10.782076184265875
2012,401,0.04074417299943889,0.4393920590000562,0.21035834700069245,0.09181350299968472,32,23,6,3,10.784169284920996
2064,401,0.045612630000505305,0.49288532599985047,0.2342314420002367,0.11172502900080872,32,28,7,3,10.805895779181999
1610,301,0.02244582499997705,0.24280914700011635,0.07534831600014513,0.02618200599999909,32,13,5,3,10.817563934511858
1863,401,0.01360118800039345,0.1471965270002329,0.05703545599953941,0.019122763999803283,32,8,7,1,10.822328681580967
1873,401,0.014846148999822617,0.16086637299940776,0.06014056999993045,0.02865027200004988,32,9,7,1,10.835562340195414
336,1,0.009411395999904926,0.10218487899965112,0.037988686000062444,0.014320399000098405,500,6,6,1,10.857568739077964
1553,301,0.009701374999622203,0.10540614100000312,0.0417597789996762,0.016158265999820287,32,7,7,1,10.865072322645801
557,1,0.03652613199983534,0.3973280939999313,0.12932028300019738,0.08000827600017146,500,28,6,3,10.87791321571423
923,101,0.004293055000289314,0.04674377499986804,0.01594513200006986,0.0050393509995956265,32,5,4,3,10.888231107385748
495,1,0.02799880900010976,0.3051052239998171,0.09443545400017683,0.042326439000135,500,22,5,3,10.897078657832234
675,1,0.11197892800009868,1.2213871039998594,0.37941791899993405,0.16373710700008814,1000,10,5,3,10.907294129470351
597,1,0.04213059099993188,0.46073946600017734,0.2229792139996789,0.10948566299975937,500,32,6,3,10.93598392676054
719,1,0.1632895580000877,1.7889065079998545,0.6202249279999705,0.2438988609997068,1000,14,7,3,10.955425012534443
1260,201,0.009736976000112918,0.1067864900001041,0.043294121000144514,0.018619354000293242,32,8,5,3,10.967110322431289
1382,201,0.020954305000032036,0.2299989140001344,0.06729534899977807,0.02589578300012363,32,20,6,3,10.976212954797726
2002,401,0.04227949800042552,0.4643217889997686,0.20567011999992246,0.09041017900017323,32,22,6,3,10.982197305064869
687,1,0.12929190400018342,1.4241737150000517,0.4852450470002623,0.26397406599971873,1000,11,6,3,11.015180927322652
1342,201,0.018118037000022014,0.1998877099999845,0.06305812299979152,0.023440337000010913,32,16,6,3,11.032525764228302
1940,401,0.029614287999720545,0.3275779479999983,0.10708259900002304,0.042746586999783176,32,16,5,3,11.06148315985478
1878,401,0.023805783000170777,0.26333907500065834,0.07510669200019038,0.03094755999973131,32,10,4,3,11.061979141739181
2074,401,0.04712707600083377,0.521533608000027,0.23846943100033968,0.11068170399994415,32,29,7,3,11.066538649476154
668,1,0.05357120799999393,0.5933843230000093,0.2971898099999635,0.1079564520000531,1000,9,7,1,11.076552968528851
1712,301,0.02813636700011557,0.31274529699976483,0.10203092799974911,0.039478232999954344,32,23,6,3,11.11534040618962
1841,401,0.011538206999830436,0.12866408499985482,0.04559538900002735,0.0153397799999766,32,6,6,1,11.151133360819896
949,101,0.0066447880003579485,0.07409698399987974,0.03235834499992052,0.012042317000123148,32,7,7,3,11.151143421865108
353,1,0.011551623999821459,0.1290137969999705,0.047040164999998524,0.017362535999836837,500,8,4,3,11.168455361944307
1802,301,0.03885150199994314,0.43520865300024525,0.12056426199978887,0.08692908700004409,32,32,6,3,11.20184885003628
644,1,0.03995218799991562,0.4479646190002313,0.21147551800004294,0.06315006500017262,1000,7,5,1,11.21251779755285
1992,401,0.03877654799998709,0.43554416000006313,0.19101076100014325,0.09205462999943848,32,21,6,3,11.232154032901747
314,1,0.009046071999819105,0.1017058200000065,0.03095239699996455,0.012130385999626014,500,4,5,1,11.243092029561595
1504,201,0.02430423400028303,0.2733722130001297,0.0907966990002933,0.06032183900015298,32,32,7,3,11.247925484791917
632,1,0.032864081999832706,0.3704497019998598,0.09765907300015897,0.026881511000283353,1000,6,4,1,11.27217556241935
665,1,0.10043898200001422,1.134317791000285,0.3580685940000876,0.13809881399993174,1000,9,5,3,11.293601034308816
2044,401,0.04386936000082642,0.4957631429997491,0.2230812400002833,0.10419832199931989,32,26,7,3,11.30089755105636
579,1,0.0400413679999474,0.4528098640003009,0.22587196100039364,0.11157703999970181,500,30,7,3,11.308551296271789
1630,301,0.02541082900006586,0.2876380130001053,0.07978449599977466,0.033868658000301366,32,15,5,3,11.319505278610146
913,101,0.003915908000180934,0.044327269999939745,0.01616381000030742,0.005130595000082394,32,4,4,3,11.31979351861474
1600,301,0.021124269999745593,0.2396503679997295,0.07377895899981013,0.026644426000075327,32,12,5,3,11.344788151383016
697,1,0.13958080599968525,1.5839703800002098,0.4939862470000662,0.2663231239998822,1000,12,6,3,11.34805296943035
1794,301,0.035400467999807006,0.4036438510001972,0.13304467599982672,0.07963300300025367,32,31,7,3,11.402217931197908
1853,401,0.012645447999602766,0.14432518900048308,0.05508738699973037,0.01909783100018103,32,7,7,1,11.41321280234728
1548,301,0.011209078999854682,0.12803974700000254,0.04585230700013199,0.01703366699985054,32,7,4,3,11.422860611622282
405,1,0.022860704000322585,0.26210426999978154,0.08177759499994863,0.03679617899979348,500,13,5,3,11.46527552240224
1930,401,0.028527618999760307,0.32724119200065616,0.10436755499995343,0.03493928399984725,32,15,5,3,11.471030652905371
1742,301,0.03099598899962075,0.3556874109999626,0.10690437099992778,0.05118815900004847,32,26,6,3,11.475272203907242
423,1,0.02024896200009607,0.23251927999990585,0.06205414299984113,0.028183850000004895,500,15,4,3,11.483022191399375
589,1,0.04099668299977566,0.4724286939999729,0.23066764299983333,0.13542881900002612,500,31,7,3,11.523583359233188
585,1,0.037637774999893736,0.43383026000037717,0.19342737900024076,0.09641559600004257,500,31,5,3,11.526458724023989
1702,301,0.02718314499998087,0.31445220199975665,0.10038815500001874,0.03890872499960096,32,22,6,3,11.567910997788445
677,1,0.1257580120000057,1.4558842760002335,0.45437017299991567,0.18875489199990625,1000,10,6,3,11.576870951173811
356,1,0.011273169000105554,0.13063918299985744,0.04376499899990449,0.01694874900022114,500,8,6,1,11.588505680934459
393,1,0.016134424000028957,0.18704139200008285,0.05572061600014422,0.02266829800009873,500,12,4,3,11.592691006493146
709,1,0.15525945799981855,1.800712583999939,0.5984158769997521,0.24572888800003057,1000,13,7,3,11.598086243493414
925,101,0.004938820000006672,0.05732204800006002,0.021203047999733826,0.008072705999893515,32,5,5,3,11.60642582640845
1982,401,0.03553072399972734,0.4129702850004833,0.13336148700000194,0.052473744999588234,32,20,6,3,11.622906558381764
1238,201,0.007476706000034028,0.08717361600020013,0.03024091999986922,0.011227059999782796,32,6,4,3,11.659361221345788
2054,401,0.0444925219999277,0.5193546809996405,0.2292497620001086,0.11091037299956952,32,27,7,3,11.672853271848345
1774,301,0.0357542779997857,0.41773962300021594,0.12975434400004815,0.09083822100001271,32,29,7,3,11.683626306276405
559,1,0.039182994999919174,0.4589176760000555,0.21949246999975003,0.10034869299988713,500,28,7,3,11.712164320287465
1454,201,0.021925324000221735,0.25720509700022376,0.08240033799984303,0.043424182000308065,32,27,7,3,11.730959916379005
527,1,0.032697283000288735,0.384826270999838,0.11791367299974809,0.08042023000007248,500,25,6,3,11.769365393339863
1868,401,0.021759573000053933,0.25622124900019116,0.07155572500050766,0.025526996999360563,32,9,4,3,11.775104640130397
569,1,0.0390569329997561,0.46132647400008864,0.2196519540002555,0.10150791799969738,500,29,7,3,11.811641072865847
658,1,0.04567143800022677,0.5402599599997302,0.27788806300031865,0.12431846099980248,1000,8,7,1,11.829274129644169
1826,401,0.011846536000120977,0.1404063020004287,0.04763301100001627,0.01398101199993107,32,5,3,3,11.85209769328307
610,1,0.0229629999998906,0.27253623900014645,0.08023766799988152,0.017088799999783078,1000,4,3,1,11.86849449120084
1216,201,0.00551682700006495,0.06566123400034485,0.02199663400006102,0.006226597000022593,32,4,3,3,11.901992576452336
1744,301,0.031450234000203636,0.3768846630000553,0.12133555699983845,0.09800536100010504,32,26,7,3,11.98352492377688
1444,201,0.021285262000219518,0.255403220000062,0.08220307400006277,0.05308045699985087,32,26,7,3,11.999063953144104
1972,401,0.03459720299997571,0.41543911200005823,0.13055575199996383,0.052160748000460444,32,19,6,3,12.007881446380216
1332,201,0.01757721700005277,0.21123813300027905,0.06235026000013022,0.029157997000311298,32,15,6,3,12.017723454153458
1682,301,0.025628467999922577,0.30809226499968645,0.09730782999986332,0.03943859099990732,32,20,6,3,12.021485833668137
939,101,0.006319326999800978,0.07604263199982597,0.031863752999925055,0.012095948000023782,32,6,7,3,12.033343424421757
1288,201,0.012755198999911954,0.15373724000028233,0.03889278699989518,0.026433021999764605,32,11,4,3,12.05290799471992
1322,201,0.016519507999873895,0.1991465179999068,0.06162586100026601,0.023016330000245944,32,14,6,3,12.055233000972366
1920,401,0.027130290000059176,0.3270878379998976,0.10181708900017838,0.03530649100048322,32,14,5,3,12.056186572247631
1546,301,0.014365567000368173,0.17374025099979917,0.040533744000185834,0.015247446000103082,32,7,3,3,12.094214658937332
2024,401,0.04128754300018045,0.4995179999996253,0.22895417400013685,0.10798826699920028,32,24,7,3,12.098516009960733
1692,301,0.026381108999885328,0.3207118140003331,0.09853742699988288,0.03921018700020795,32,21,6,3,12.156873844906489
1590,301,0.019572825000068406,0.2394507760000124,0.07135890500012465,0.02629606899972714,32,11,5,3,12.233838293612473
1519,301,0.0073656409999784955,0.09023886300019512,0.030760904000089795,0.009466601000440278,32,4,5,1,12.251325173254925
2034,401,0.04295010199984972,0.5271554749997449,0.21953266299988172,0.10509816600006161,32,25,7,3,12.27367224882468
517,1,0.031495126000208984,0.3868306700001085,0.11888302699981068,0.05132051800001136,500,24,6,3,12.282239162895927
929,101,0.00603404599996793,0.07421566800030632,0.03133608899997853,0.012697910999577289,32,5,7,3,12.299486613244376
1240,201,0.008636116000161564,0.10661457500009419,0.04101457800015851,0.015478680999876815,32,6,5,3,12.345199508447969
1250,201,0.009341419999600475,0.11545476300034352,0.04217635699978928,0.015472677999696316,32,7,5,3,12.35944460320609
1984,401,0.04083242299930134,0.5047959559997253,0.20311147600023105,0.08466851100001804,32,20,7,3,12.362625553922246
612,1,0.021629251999911503,0.2675083050003195,0.07811221400015711,0.03325022699982583,1000,4,4,1,12.367894414537037
1962,401,0.03302514300048642,0.4089092869999149,0.129044879000503,0.06128158400042594,32,18,6,3,12.381756741943317
341,1,0.010531824000281631,0.13054349599997295,0.036539634999826376,0.01648016599983748,500,7,3,3,12.395145987673368
656,1,0.04444285999989006,0.5519961099998909,0.25908801300010964,0.10965228399982152,1000,8,6,1,12.420355260693313
539,1,0.03875471299988931,0.48225544199976866,0.20828932799986433,0.10730195499991169,500,26,7,3,12.443788243281432
1494,201,0.024628620999919804,0.3064953030002471,0.08676931300033175,0.0620718370000759,32,31,7,3,12.44467983007433
622,1,0.028036908000103722,0.34906528200008324,0.08515532999990683,0.024828049000007013,1000,5,4,1,12.450206064049285
1312,201,0.016327340000316326,0.20367713400037246,0.05963356099982775,0.024430397999822162,32,13,6,3,12.474606028687246
915,101,0.004569714000353997,0.05709091000016997,0.020750946000134718,0.00974990600025194,32,4,5,3,12.493322338279238
1424,201,0.02002926299974206,0.25070630600021104,0.07905488200003674,0.03327805900016756,32,24,7,3,12.517001050085552
383,1,0.015635061000011774,0.19596945699959178,0.05290119900018908,0.02322250500037626,500,11,4,3,12.533974571601876
515,1,0.03132857399987188,0.3949444790000598,0.09913057999983721,0.042360365000149613,500,24,5,3,12.606525882782758
1843,401,0.011529772999892884,0.14547828399963691,0.05344086100012646,0.01876907400037453,32,6,7,1,12.617619098050627
487,1,0.02890987299997505,0.3652146190001986,0.11016690499991455,0.049060829999689304,500,21,6,3,12.632868328425856
1672,301,0.024680896000063512,0.3123165299998618,0.09513859900016541,0.03846608300000298,32,19,6,3,12.654181193383664
1782,301,0.03552058600007513,0.4499554389999503,0.11729879699987578,0.08307266199972219,32,30,6,3,12.667455401749246
